Season,Meeting,Event name,Pos,Car #,Class,Special Class,Drivers,Team,Car,Best lap set,Time,Time timedelta,Laps,Gap,Gap Timedelta,Dropped off the Race
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,26,188,Pro-Am Cup,False,"Alexander West, Miguel Ramos, Dean Macdonald, Henrique Chaves",Garage 59,McLaren 720S GT3,True,2:19.564,0 days 00:02:19.564000,207,41.462,0 days 00:00:41.462000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,27,24,Pro-Am Cup,False,"Stefan Aust, Niki Leutwiler, Nico Menzel, Alessio Picariello",Herberth Motorsport,Porsche 911 GT3-R (991.II),True,2:18.193,0 days 00:02:18.193000,207,43.700,0 days 00:00:43.700000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,28,66,Pro Cup,False,"Ricardo Feller, Markus Winkelhock, Dennis Marschall",Audi Sport Team Attempto,Audi R8 LMS evo II GT3,True,2:18.533,0 days 00:02:18.533000,206,16.139,0 days 00:00:16.139000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,29,563,Silver Cup,False,"Karol Basz, Michele Beretta, Benjamin Hites, Yuki Nemoto",VSR,Lamborghini Huracan GT3 Evo,True,2:19.998,0 days 00:02:19.998000,206,31.941,0 days 00:00:31.941000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,30,52,Pro-Am Cup,False,"Stefano Costantini, Louis Machiels, Andrea Bertolini, Alessio Rovera",AF Corse,Ferrari 488 GT3,True,2:18.436,0 days 00:02:18.436000,206,33.892,0 days 00:00:33.892000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,31,163,Silver Cup,False,"Baptiste Moulin, Mattia Michelotto, Marcus Paverud, Michael Dörrbecker",VSR,Lamborghini Huracan GT3 Evo,True,2:20.264,0 days 00:02:20.264000,206,35.886,0 days 00:00:35.886000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,32,34,Gold Cup,False,"Michael Dinan, Robby Foley, Richard Heistand, Jens Klingmann",Walkenhorst Motorsport,BMW M4 GT3,True,2:19.091,0 days 00:02:19.091000,206,1:09.056,0 days 00:01:09.056000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,33,57,Gold Cup,False,"Jens Liebhauser, Russell Ward, Lorenzo Ferrari, Lucas Auer",Winward Racing,Mercedes-AMG GT3,True,2:19.270,0 days 00:02:19.270000,205,24.075,0 days 00:00:24.075000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,34,56,Silver Cup,False,"Marius Nakken, Mauro Calamia, Giorgio Roda, Mikkel O. Pedersen",Dinamic Motorsport,Porsche 911 GT3-R (991.II),True,2:19.747,0 days 00:02:19.747000,205,31.693,0 days 00:00:31.693000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,35,22,Silver Cup,False,"Dominik Fischli, Patrik Matthiesen, Vincent Andronaco, Joel Sturm",Allied Racing,Porsche 911 GT3-R (991.II),True,2:19.135,0 days 00:02:19.135000,205,32.542,0 days 00:00:32.542000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,36,159,Silver Cup,False,"James Baldwin, Vargas Manuel Maldonado, Ethan Simioni, Nicolai Kjaergaard",Garage 59,McLaren 720S GT3,True,2:19.272,0 days 00:02:19.272000,205,1:44.489,0 days 00:01:44.489000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,37,77,Gold Cup,False,"Ahmad Al Harthy, Sam de Haan, Alex MacDowall, Sandy Mitchell",Barwell Motorsport,Lamborghini Huracan GT3 Evo,True,2:19.087,0 days 00:02:19.087000,204,18.104,0 days 00:00:18.104000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,38,39,Pro-Am Cup,False,"Piti Bhirombhakdi, Christophe Hamon, Tanard Sathienthirakul, Earl Bamber",Singha Racing Team TP 12,Porsche 911 GT3-R (991.II),True,2:20.296,0 days 00:02:20.296000,204,28.196,0 days 00:00:28.196000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,39,93,Gold Cup,False,"Jonathan Hui, Loris Spinelli, Chris Froggatt, Eddie Cheever",SKY - Tempesta Racing,Mercedes-AMG GT3,True,2:18.979,0 days 00:02:18.979000,204,39.805,0 days 00:00:39.805000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,40,75,Pro-Am Cup,False,"Dominik Baumann, Martin Konrad, Kenny Habul, Philip Ellis",SunEnergy1- by SPS,Mercedes-AMG GT3,True,2:20.077,0 days 00:02:20.077000,203,23.934,0 days 00:00:23.934000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,41,8,Gold Cup,False,"Nicolas Gomar, Ruben del Sarte, Loris Cabirou, Mike Parisy",AGS Events,Lamborghini Huracan GT3 Evo,True,2:21.256,0 days 00:02:21.256000,203,40.147,0 days 00:00:40.147000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,42,7,Gold Cup,False,"Brendan Iribe, Sebastian Priaulx, Oliver Millroy, Frederik Schandorff",Inception Racing,McLaren 720S GT3,True,2:20.160,0 days 00:02:20.160000,203,40.732,0 days 00:00:40.732000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,43,33,Gold Cup,False,"Arnold Robin, Ryuichiro Tomita, Ulysse De Pauw, Maxime Robin",Team WRT,Audi R8 LMS evo II GT3,True,2:19.801,0 days 00:02:19.801000,203,41.013,0 days 00:00:41.013000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,44,44,Gold Cup,False,"Patrick Assenheimer, Michael Blanchemain, Axel Blom, Jim Pla",GetSpeed,Mercedes-AMG GT3,True,2:18.764,0 days 00:02:18.764000,202,19.917,0 days 00:00:19.917000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,45,27,Silver Cup,False,"Max Weering, Isaac Tutumlu Lopez, Taylor Cooke, Brandon Leitch",Leipert Motorsport,Lamborghini Huracan GT3 Evo,True,2:20.471,0 days 00:02:20.471000,201,40.144,0 days 00:00:40.144000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,46,16,Pro-Am Cup,False,"Adrian Henry de Silva, Stephen Grove, Brenton Grove, Matthew Payne",Earl Bamber Motorsport,Porsche 911 GT3-R (991.II),True,2:21.033,0 days 00:02:21.033000,200,31.059,0 days 00:00:31.059000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,47,35,Bronze Cup,False,"Henry Walkenhorst, Jörg Breuer, Donald Yount, Theo Oeverhaus",Walkenhorst Motorsport,BMW M4 GT3,True,2:21.179,0 days 00:02:21.179000,199,47.234,0 days 00:00:47.234000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,48,87,Silver Cup,False,"Casper Stevenson, Tommaso Mosca, Thomas Drouet",AKKODIS ASP Team,Mercedes-AMG GT3,True,2:19.432,0 days 00:02:19.432000,198,29.988,0 days 00:00:29.988000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,49,21,Gold Cup,False,"Hugo Delacour, Cedric Sbirrazzuoli, Alessandro Balzan, David Perel",AF Corse,Ferrari 488 GT3,True,2:19.747,0 days 00:02:19.747000,197,26.959,0 days 00:00:26.959000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,50,20,Bronze Cup,False,"Tim Müller, George Kurtz, Valentin Pierburg, Reema Juffali",SPS automotive performance,Mercedes-AMG GT3,True,2:22.877,0 days 00:02:22.877000,197,45.971,0 days 00:00:45.971000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,51,911,Gold Cup,False,"Ralf Bohn, Alfred Renauer, Robert Renauer",Herberth Motorsport,Porsche 911 GT3-R (991.II),True,2:19.630,0 days 00:02:19.630000,192,29:19.016,0 days 00:29:19.016000,True
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,52,3,Silver Cup,False,"Jeffrey Kingsley, Valdemar Eriksen, Sebastien Baud",GetSpeed,Mercedes-AMG GT3,True,2:20.024,0 days 00:02:20.024000,192,11.245,0 days 00:00:11.245000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,53,63,Pro Cup,False,"Albert Costa, Mirko Bortolotti, Jack Aitken",Emil Frey Racing,Lamborghini Huracan GT3 Evo,True,2:18.912,0 days 00:02:18.912000,190,44:23.544,0 days 00:44:23.544000,True
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,54,28,Silver Cup,False,"Samantha Tan, Maxime Oosten, Nick Wittmer, Harry Gottsacker",Samantha Tan Racing,BMW M4 GT3,True,2:21.024,0 days 00:02:21.024000,190,25.249,0 days 00:00:25.249000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,55,31,Silver Cup,False,"Diego Menchaca, Lewis Proctor, Finlay Hutchison",Team WRT,Audi R8 LMS evo II GT3,True,2:20.247,0 days 00:02:20.247000,183,7.666,0 days 00:00:07.666000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,56,107,Gold Cup,False,"Nigel Bailly, Stephane Lemeret, Antonin Borga, Maxime Soulet",CMR,Bentley Continental GT3,True,2:19.902,0 days 00:02:19.902000,181,12.708,0 days 00:00:12.708000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,57,54,Pro Cup,False,"Klaus Bachler, Come Ledogar, Thomas Preining",Dinamic Motorsport,Porsche 911 GT3-R (991.II),True,2:18.974,0 days 00:02:18.974000,176,1:24:46.356,0 days 01:24:46.356000,True
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,58,23,Pro Cup,False,"Ross Gunn, Alex Riberas, Charlie Eastwood",Heart of Racing with TF Sport,Aston Martin Vantage AMR GT3,True,2:19.704,0 days 00:02:19.704000,175,29.386,0 days 00:00:29.386000,False
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,59,11,Silver Cup,False,"Daniele Di Amato, Lorenzo Patrese, Alberto di Folco, Pierre Alexandre Jean",Tresor by Car Collection,Audi R8 LMS evo II GT3,True,2:19.554,0 days 00:02:19.554000,162,2:05:05.390,0 days 02:05:05.390000,True
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,60,10,Gold Cup,False,"Karim Ojjeh, Benjamin Lessennes, Antoine Leclerc, Adam Eteki",Boutsen Racing,Audi R8 LMS evo II GT3,True,2:19.907,0 days 00:02:19.907000,153,1:47:08.165,0 days 01:47:08.165000,True
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,61,9,Pro-Am Cup,False,"Antares Au, Kevin Tse, Dylan Pereira, Jaxon Evans",Herberth Motorsport,Porsche 911 GT3-R (991.II),True,2:19.742,0 days 00:02:19.742000,100,2:23:51.215,0 days 02:23:51.215000,True
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,62,12,Pro Cup,False,"Luca Ghiotto, Christopher Haase, Mattia Drudi",Audi Sport Team Tresor,Audi R8 LMS evo II GT3,True,2:18.724,0 days 00:02:18.724000,92,4:45:45.828,0 days 04:45:45.828000,True
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,63,777,Silver Cup,False,"Al Faisal Al Zubair, Axcil Jefferies, Daniel Morad, Fabian Schiller",Al Manar Racing by HRT,Mercedes-AMG GT3,True,2:19.448,0 days 00:02:19.448000,58,6:28:27.183,0 days 06:28:27.183000,True
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,64,97,Silver Cup,False,"David Pittard, Charlie Fagg, Theo Nouet, Roman de Angelis",Beechdean AMR,Aston Martin Vantage AMR GT3,True,2:20.980,0 days 00:02:20.980000,57,6:31:42.017,0 days 06:31:42.017000,True
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,65,91,Gold Cup,False,"Alex Malykhin, Julien Apotheloz, Florian Latorre, Ayhancan Güven",Allied Racing,Porsche 911 GT3-R (991.II),True,2:21.279,0 days 00:02:21.279000,57,6:28:47.058,0 days 06:28:47.058000,True
2022,TotalEnergies 24 Hours of Spa,Main Race after 9 hours,66,26,Silver Cup,False,"Aurelien Panis, Cesar Gazeau, Gilles Magnus, Nicolas Baert",Sainteloc Junior Team,Audi R8 LMS evo II GT3,True,2:19.667,0 days 00:02:19.667000,38,7:27:50.665,0 days 07:27:50.665000,True
2022,Valencia,Race 1,1,53,Silver Cup,False,"Ulysse De Pauw, Pierre Alexandre Jean",AF Corse,Ferrari 488 GT3,True,1:33.374,0 days 00:01:33.374000,35,0.000,0 days 00:00:00,False
2022,Valencia,Race 1,2,11,Pro Cup,False,"Simon Gachet, Christopher Haase",Tresor by Car Collection,Audi R8 LMS evo II GT3,True,1:33.427,0 days 00:01:33.427000,35,0.587,0 days 00:00:00.587000,False
2022,Valencia,Race 1,3,32,Pro Cup,False,"Charles Weerts, Dries Vanthoor",Team WRT,Audi R8 LMS evo II GT3,True,1:33.215,0 days 00:01:33.215000,35,1.100,0 days 00:00:01.100000,False
2022,Valencia,Race 1,4,30,Silver Cup,False,"Thomas Neubauer, Benjamin Goethe",Team WRT,Audi R8 LMS evo II GT3,True,1:33.510,0 days 00:01:33.510000,35,3.483,0 days 00:00:03.483000,False
2022,Valencia,Race 1,5,66,Pro Cup,False,"Pieter Schothorst, Dennis Marschall",Attempto Racing,Audi R8 LMS evo II GT3,True,1:33.561,0 days 00:01:33.561000,35,3.883,0 days 00:00:03.883000,False
2022,Valencia,Race 1,6,12,Pro Cup,False,"Luca Ghiotto, Mattia Drudi",Tresor by Car Collection,Audi R8 LMS evo II GT3,True,1:33.559,0 days 00:01:33.559000,35,4.564,0 days 00:00:04.564000,False
2022,Valencia,Race 1,7,89,Pro Cup,False,"Timur Boguslavskiy, Raffaele Marciello",AKKODIS ASP Team,Mercedes-AMG GT3,True,1:33.277,0 days 00:01:33.277000,35,7.336,0 days 00:00:07.336000,False
2022,Valencia,Race 1,8,87,Silver Cup,False,"Casper Stevenson, Thomas Drouet",AKKODIS ASP Team,Mercedes-AMG GT3,True,1:33.792,0 days 00:01:33.792000,35,8.926,0 days 00:00:08.926000,False
2022,Valencia,Race 1,9,25,Pro Cup,False,"Aurelien Panis, Patric Niederhauser",Sainteloc Junior Team,Audi R8 LMS evo II GT3,True,1:33.615,0 days 00:01:33.615000,35,9.575,0 days 00:00:09.575000,False
2022,Valencia,Race 1,10,33,Pro Cup,False,"Jean-Baptiste Simmenauer, Christopher Mies",Team WRT,Audi R8 LMS evo II GT3,True,1:33.703,0 days 00:01:33.703000,35,10.256,0 days 00:00:10.256000,False
2022,Valencia,Race 1,11,93,Silver Cup,False,"Eddie Cheever, Chris Froggatt",SKY - Tempesta Racing,Mercedes-AMG GT3,True,1:33.953,0 days 00:01:33.953000,35,13.014,0 days 00:00:13.014000,False
2022,Valencia,Race 1,12,26,Silver Cup,False,"Gilles Magnus, Nicolas Baert",Sainteloc Junior Team,Audi R8 LMS evo II GT3,True,1:34.477,0 days 00:01:34.477000,35,17.987,0 days 00:00:17.987000,False
2022,Valencia,Race 1,13,88,Pro Cup,False,"Jim Pla, Tristan Vautier",AKKODIS ASP Team,Mercedes-AMG GT3,True,1:34.172,0 days 00:01:34.172000,35,18.525,0 days 00:00:18.525000,False
2022,Valencia,Race 1,14,159,Silver Cup,False,"Vargas Manuel Maldonado, Nicolai Kjaergaard",Garage 59,McLaren 720S GT3,True,1:33.797,0 days 00:01:33.797000,35,19.006,0 days 00:00:19.006000,False
2022,Valencia,Race 1,15,111,Pro-Am Cup,False,"Patryk Krupinski, Christian Klien",JP Motorsport,McLaren 720S GT3,True,1:33.525,0 days 00:01:33.525000,35,19.323,0 days 00:00:19.323000,False
2022,Valencia,Race 1,16,21,Pro-Am Cup,False,"Hugo Delacour, Cedric Sbirrazzuoli",AF Corse,Ferrari 488 GT3,True,1:33.621,0 days 00:01:33.621000,35,20.717,0 days 00:00:20.717000,False
2022,Valencia,Race 1,17,112,Pro Cup,False,"Dennis Lind, Vincent Abril",JP Motorsport,McLaren 720S GT3,True,1:33.693,0 days 00:01:33.693000,35,26.086,0 days 00:00:26.086000,False
2022,Valencia,Race 1,18,52,Pro-Am Cup,False,"Louis Machiels, Andrea Bertolini",AF Corse,Ferrari 488 GT3,True,1:33.798,0 days 00:01:33.798000,35,27.419,0 days 00:00:27.419000,False
2022,Valencia,Race 1,19,99,Silver Cup,False,"Alex Aka, Nicolas Schöll",Attempto Racing,Audi R8 LMS evo II GT3,True,1:34.200,0 days 00:01:34.200000,35,29.918,0 days 00:00:29.918000,False
2022,Valencia,Race 1,20,188,Pro-Am Cup,False,"Miguel Ramos, Dean Macdonald",Garage 59,McLaren 720S GT3,True,1:33.592,0 days 00:01:33.592000,35,37.946,0 days 00:00:37.946000,False
2022,Valencia,Race 1,21,18,Silver Cup,False,"Danny Kroes, Joshua Kreuger",GSM NOVAMARINE,Lamborghini Huracan GT3 Evo,True,1:34.918,0 days 00:01:34.918000,35,40.627,0 days 00:00:40.627000,False
2022,Valencia,Race 1,22,46,Pro Cup,False,"Valentino Rossi, Frederic Vervisch",Team WRT,Audi R8 LMS evo II GT3,True,1:33.638,0 days 00:01:33.638000,35,50.768,0 days 00:00:50.768000,False
2022,Valencia,Race 2,1,32,Pro Cup,False,"Charles Weerts, Dries Vanthoor",Team WRT,Audi R8 LMS evo II GT3,True,1:38.418,0 days 00:01:38.418000,33,0.000,0 days 00:00:00,False
2022,Valencia,Race 2,2,25,Pro Cup,False,"Aurelien Panis, Patric Niederhauser",Sainteloc Junior Team,Audi R8 LMS evo II GT3,True,1:44.473,0 days 00:01:44.473000,33,1.967,0 days 00:00:01.967000,False
2022,Valencia,Race 2,3,89,Pro Cup,False,"Timur Boguslavskiy, Raffaele Marciello",AKKODIS ASP Team,Mercedes-AMG GT3,True,1:45.050,0 days 00:01:45.050000,33,2.067,0 days 00:00:02.067000,False
2022,Valencia,Race 2,4,11,Pro Cup,False,"Simon Gachet, Christopher Haase",Tresor by Car Collection,Audi R8 LMS evo II GT3,True,1:44.845,0 days 00:01:44.845000,33,9.254,0 days 00:00:09.254000,False
2022,Valencia,Race 2,5,90,Silver Cup,False,"Ezequiel Perez Companc, Fabian Schiller",Madpanda Motorsport,Mercedes-AMG GT3,True,1:44.746,0 days 00:01:44.746000,33,22.264,0 days 00:00:22.264000,False
2022,Valencia,Race 2,6,159,Silver Cup,False,"Vargas Manuel Maldonado, Nicolai Kjaergaard",Garage 59,McLaren 720S GT3,True,1:45.579,0 days 00:01:45.579000,33,26.702,0 days 00:00:26.702000,False
2022,Valencia,Race 2,7,112,Pro Cup,False,"Dennis Lind, Vincent Abril",JP Motorsport,McLaren 720S GT3,True,1:44.295,0 days 00:01:44.295000,33,30.776,0 days 00:00:30.776000,False
2022,Valencia,Race 2,8,87,Silver Cup,False,"Casper Stevenson, Thomas Drouet",AKKODIS ASP Team,Mercedes-AMG GT3,True,1:44.753,0 days 00:01:44.753000,33,31.288,0 days 00:00:31.288000,False
2022,Valencia,Race 2,9,26,Silver Cup,False,"Gilles Magnus, Nicolas Baert",Sainteloc Junior Team,Audi R8 LMS evo II GT3,True,1:44.792,0 days 00:01:44.792000,33,34.557,0 days 00:00:34.557000,False
2022,Valencia,Race 2,10,93,Silver Cup,False,"Eddie Cheever, Chris Froggatt",SKY - Tempesta Racing,Mercedes-AMG GT3,True,1:44.740,0 days 00:01:44.740000,33,43.547,0 days 00:00:43.547000,False
2022,Valencia,Race 2,11,66,Pro Cup,False,"Pieter Schothorst, Dennis Marschall",Attempto Racing,Audi R8 LMS evo II GT3,True,1:42.569,0 days 00:01:42.569000,33,49.305,0 days 00:00:49.305000,False
2022,Valencia,Race 2,12,88,Pro Cup,False,"Jim Pla, Tristan Vautier",AKKODIS ASP Team,Mercedes-AMG GT3,True,1:37.977,0 days 00:01:37.977000,33,49.428,0 days 00:00:49.428000,False
2022,Valencia,Race 2,13,12,Pro Cup,False,"Luca Ghiotto, Mattia Drudi",Tresor by Car Collection,Audi R8 LMS evo II GT3,True,1:40.183,0 days 00:01:40.183000,33,52.207,0 days 00:00:52.207000,False
2022,Valencia,Race 2,14,54,Pro Cup,False,"Adrien De Leener, Christian Engelhart",Dinamic Motorsport,Porsche 911 GT3-R (991.II),True,1:45.683,0 days 00:01:45.683000,33,53.535,0 days 00:00:53.535000,False
2022,Valencia,Race 2,15,30,Silver Cup,False,"Thomas Neubauer, Benjamin Goethe",Team WRT,Audi R8 LMS evo II GT3,True,1:38.545,0 days 00:01:38.545000,33,53.920,0 days 00:00:53.920000,False
2022,Valencia,Race 2,16,111,Pro-Am Cup,False,"Patryk Krupinski, Christian Klien",JP Motorsport,McLaren 720S GT3,True,1:45.056,0 days 00:01:45.056000,33,53.993,0 days 00:00:53.993000,False
2022,Valencia,Race 2,17,53,Silver Cup,False,"Ulysse De Pauw, Pierre Alexandre Jean",AF Corse,Ferrari 488 GT3,True,1:38.009,0 days 00:01:38.009000,33,54.647,0 days 00:00:54.647000,False
2022,Valencia,Race 2,18,86,Silver Cup,False,"Petru Razvan Umbrarescu, Igor Walilko",AKKODIS ASP Team,Mercedes-AMG GT3,True,1:44.674,0 days 00:01:44.674000,33,55.075,0 days 00:00:55.075000,False
2022,Valencia,Race 2,19,56,Pro Cup,False,"Giorgio Roda, Klaus Bachler",Dinamic Motorsport,Porsche 911 GT3-R (991.II),True,1:46.389,0 days 00:01:46.389000,33,1:01.248,0 days 00:01:01.248000,False
2022,Valencia,Race 2,20,99,Silver Cup,False,"Alex Aka, Nicolas Schöll",Attempto Racing,Audi R8 LMS evo II GT3,True,1:38.243,0 days 00:01:38.243000,33,1:06.474,0 days 00:01:06.474000,False
2022,Valencia,Race 2,21,188,Pro-Am Cup,False,"Miguel Ramos, Dean Macdonald",Garage 59,McLaren 720S GT3,True,1:46.263,0 days 00:01:46.263000,33,1:08.993,0 days 00:01:08.993000,False
2022,Valencia,Race 2,22,33,Pro Cup,False,"Jean-Baptiste Simmenauer, Christopher Mies",Team WRT,Audi R8 LMS evo II GT3,True,1:38.183,0 days 00:01:38.183000,33,1:15.559,0 days 00:01:15.559000,False
2022,Valencia,Race 2,23,21,Pro-Am Cup,False,"Hugo Delacour, Cedric Sbirrazzuoli",AF Corse,Ferrari 488 GT3,True,1:46.556,0 days 00:01:46.556000,33,1:32.019,0 days 00:01:32.019000,False
2022,Valencia,Race 2,24,52,Pro-Am Cup,False,"Louis Machiels, Andrea Bertolini",AF Corse,Ferrari 488 GT3,True,1:47.120,0 days 00:01:47.120000,33,1:41.147,0 days 00:01:41.147000,False
2022,Valencia,Race 2,25,18,Silver Cup,False,"Danny Kroes, Joshua Kreuger",GSM NOVAMARINE,Lamborghini Huracan GT3 Evo,True,1:45.740,0 days 00:01:45.740000,32,38.939,0 days 00:00:38.939000,False
2022,Zandvoort,Race 1,1,32,Pro Cup,False,"Charles Weerts, Dries Vanthoor",Team WRT,Audi R8 LMS evo II GT3,True,1:35.112,0 days 00:01:35.112000,35,0.000,0 days 00:00:00,False
2022,Zandvoort,Race 1,2,88,Pro Cup,False,"Jules Gounon, Jim Pla",AKKODIS ASP,Mercedes-AMG GT3,True,1:35.209,0 days 00:01:35.209000,35,2.812,0 days 00:00:02.812000,False
2022,Zandvoort,Race 1,3,11,Pro Cup,False,"Simon Gachet, Christopher Haase",Tresor by Car Collection,Audi R8 LMS evo II GT3,True,1:34.896,0 days 00:01:34.896000,35,5.166,0 days 00:00:05.166000,False
2022,Zandvoort,Race 1,4,53,Silver Cup,False,"Ulysse De Pauw, Pierre Alexandre Jean",AF Corse,Ferrari 488 GT3,True,1:35.348,0 days 00:01:35.348000,35,8.604,0 days 00:00:08.604000,False
2022,Zandvoort,Race 1,5,25,Pro Cup,False,"Aurelien Panis, Patric Niederhauser",Sainteloc Junior Team,Audi R8 LMS evo II GT3,True,1:34.979,0 days 00:01:34.979000,35,8.944,0 days 00:00:08.944000,False
2022,Zandvoort,Race 1,6,66,Pro Cup,False,"Pieter Schothorst, Dennis Marschall",Attempto Racing,Audi R8 LMS evo II GT3,True,1:35.263,0 days 00:01:35.263000,35,9.387,0 days 00:00:09.387000,False
2022,Zandvoort,Race 1,7,87,Silver Cup,False,"Casper Stevenson, Thomas Drouet",AKKODIS ASP,Mercedes-AMG GT3,True,1:35.738,0 days 00:01:35.738000,35,10.958,0 days 00:00:10.958000,False
2022,Zandvoort,Race 1,8,12,Pro Cup,False,"Luca Ghiotto, Mattia Drudi",Tresor by Car Collection,Audi R8 LMS evo II GT3,True,1:35.435,0 days 00:01:35.435000,35,11.518,0 days 00:00:11.518000,False
2022,Zandvoort,Race 1,9,33,Pro Cup,False,"Jean-Baptiste Simmenauer, Christopher Mies",Team WRT,Audi R8 LMS evo II GT3,True,1:35.243,0 days 00:01:35.243000,35,11.687,0 days 00:00:11.687000,False
